Text,Topic
"Përfundojnë në pranga disa persona në Vlorë, ja akuzat që rëndojnë mbi ta",kro
"Ekstradohet nga Britania e Madhe drejt Shqipërisë një 29 vjeçar i dënuar për plagosje",kro
"Inceneratori i Tiranës, të akuzuarit mohojnë akuzat e SPAK: Kemi bërë detyrën",kro
"Arrestohen pesë persona, dy thyen masën “arrest në shtëpi”,tre për drejtim të …",kro
"“Audi Q3” i vjedhur në Poloni trafikohet në Shqipëri, arrestohet 27-vjeçari",kro
"Sot seanca në GJKKO për betimin e Fredi Belerit,e pranishme dhe ambasadorja greke",kro
"Deklarim të rremë të pasurisë, Prokuroria e Durrësit dërgon në gjyq ish-prokurorin",kro
"Dhërmi/ 56-vjeçari kapet në flagrancë duke shkarkuar inerte pa autorizim",kro
"Humbi rrugën në Malin e Dajtit, policia i shkon në ndihmë turistit gjerman",kro
"Tentativa për grabitje në fshatin Prush/ Autorët  përleshën me  efektivin",kro
"Detaje nga ngjarja në fshatin Prush/ Grabitësit hynë në banesë, u prezantuan si policë",kro
"Inceneratori i Tiranës, SPAK zbulon si u arrit tarifa 29 euro/ ton!",kro
"Aksidenti me gjashtë të plagosur në aksin Elbasan-Librazhd, zbardhen detajet e para",kro
"SPAK lëshkon 15 urdhër-arreste për inceneratorin e Tiranës, 4 persona në pranga (EMRAT)",kro
"Aksident i rëndë me 6 të plagosur në aksin Elbasan-Librazhd",kro
"Nga ish-oficer, në baron droge të heroinës në Evropë, Kush është Gëzim Çela?",kro
"Dritan Goxhaj kallëzon në SPAK, Ulsi Manjën për shpërdorim detyre",kro
"Megaoperacioni policor kundër lojërave të fatit, 13 të arrestuar në Durrës",kro
"Sherr mes adoleshentëve në Tiranë/ Plagoset 15-vjeçari",kro
"Emri/ Vrau me dy plumba në bark 41-vjeçarin në Fier, identifikohet autori",kro
"“Ishte djalë i mirë”/Vrasja e 41-vjeçarit në Fierin, flasin fqinjët:Zoti e di nga i erdhi",kro
"Përfshihet nga flakët autobusi i linjës Elbasan-Tiranë",kro
"Vrau gruan se kërkoi të divorcohej/ Apeli lë në burg përjetë Koço Buzon",kro
"E rëndë/ Po çonte fëmijën në çerdhe, ndërron jetë 50-vjeçari, zbardhen dyshimet e para",kro
"Entjan Nikualaj u ndoq për 3 orë nga vrasësit",kro
"Bënte punime pa leje në  lokalin e tij , arrestohet  43-vjeçari",kro
"Foto/ Kallashnikovi brenda makinës së djegur të vrasësve të Entjan Nikulaj",kro
"31-vjeçarit i sekuestrohen mbi 56 mijë Euro dhe 5 monedha ari",kro
"Dyshohet për gjakmarrje, vritet me kallashnikov në Lezhë kushëriri i Ardian Nikulajt",kro
"Arrestohet në Spanjë Ismail Zeneli/ Shqipëria kërkon ekstradimin",kro
"Drejtuesi i mjetit përplas policin në vija të bardha, zbardhen detajet e para",kro
"EMRAT/ Vrasje për pronat, kush është autori, viktima dhe i plagosuri në Kamëz",kro
"Plumba dhe britma! Kush u vra në kryeqytet, vjen njoftimi i parë i policisë",kro
"Dhunoi me sende të forta nënën, bie në pranga 24-vjeçari në Fier",kro
"“Ishim brenda kur dhoma filloi të mbushej me tym”/Të moshuarit flasin pas zjarrit në azil",kro
"Balla në Londer  takim me Cleverly: Nuk tolerojmë deklaratë denigruese ndaj shqiptarëve",kro
"Grabitet  argjendaria në Kamëz, autori merr bizhuteritë dhe arratiset",kro
"Do merrnin pjesë në festimet e 28-29 Nëntorit, aksidentohet autobusi me nxënës",kro
"Shpërthim me eksploziv jashtë ambienteve të një lokali, zbardhen dyshimet e para",kro
"SPAK kërkon pronat e Matës dhe Breçanit, nis mbledhja e provave për grupin e të akuzurve!",kro
"Tjetër goditje për  veprimtarin kiminale/ Policia zbulon kanabis në një banese në Shkodër",kro
"Laç/ Bombola e gazit i vë flakën shtëpis, dy persona pësojnë djegie në trup",kro
"Moti i keq/ Bllokohet nga ngricat, bypassi në rrugën e Arbrit",kro
"Balla: “Goditen”çdo ditë shpërndarësit e drogës, po hetohet për ‘kokat’ e grupit kriminal",kro
"I dehur në timon, shoferi tenton të korruptojë policin me 2 mijë lekë",kro
"Aksident në Fier, “Benzi” fluturon jashtë rruge, ka të plagosur",kro
"E rëndë, shqiptari humb jetën tragjikisht në Greqi, zbardhen detajet e para",kro
"Garazhe dhe apartament/Sekuestrohen pasuritë e elbasanasit që kishte shtëpi bari në Angli",kro
"U hodh nga kati i 9 i pallatit/ Kush është biznesmeni nga Durrësi që humbi jetën (Emri)",kro
"Tiran/ Në kërkim dhe i dënuar me 10 vite burg, arrestohet 65 vjeçari",kro
"Parakalimi i gabuar, fuoristrada ku udhëtonin tre fëmijë brenda përfundon në kanal",kro
"Kërcet arma në Vlorë, oficeri i ushtrisë qëllon 34 vjeçarin, si nisi sherri",kro
"Aksident i rëndë në Sarandë, makina me 3 adoleshentë përfundon në përrua",kro
"Aksident i rëndë në Lezhë, përplasen 2 automjete, raportohet për të plagosur",kro
"Sherri i përgjakshëm mes dy familjeve në Pukë, raportohet për katër të plagosur",kro
"SPAK/ Urdhër-arresti edhe për Ervin Matën, i përfshirë në masakrën në ish-Bllok në 2018",kro
"Aksident i trefishtë në Lushnje, ka të plagosur",kro
"U prezantua si zyrtar për t’i zhvatur 200 mijë € biznesmenit, arrestohet 42-vjeçari",kro
"Elbasan/ Përplasi për vdekje këmbësorin, arrestohet 20-vjeçari",kro
"Tronditet vendi, hidhet në erë biznesi në Kamzë",kro
"Aksident i frikshëm në Elbasan, shoferja merr para karrocën me fëmijën 1 vjeç",kro
"Bleu 9 mijë euro ‘BMW’-në e vjedhur në Angli me qëllime pëfitimi, arrestohet 36 vjeçari",kro
"EMRI/ U godit nga makineria e rëndë, vdes tragjikisht 26-vjeçarja shqiptare në Itali",kro
"Bledar Haklaj kërkon shuarjen e dënimit, GJKKO ia kalon dosjen gjykatës së Kukësit",kro
"E rëndë në Durrës, qytetarët gjejnë trupin e pajetë të një gruaje",kro
"Grabitën xhaminë, zbardhet ngjarja në Mat, ndalohen dy ‘skifterët’ e mitur",kro
"Aksident në aksin “Pogradec-Qafë Thanë”, tre të plagosur",kro
"Elektricisti vdiq duke riparuar defektin/ Arrestohet dispeçeri, nuk stakoi energjinë",kro
"Gjendet pa shenja jete emigranti në Devoll, dyshohet se…",kro
"Plagosi me armë zjarri një 27-vjeçar në Fier, zbardhen detajet e para",kro
"Tjetër aksident i rëndë pranë Kopshtit Zoologjik/ Raportohet për disa të plagosur",kro
"E rëndë/ 18-vjeçarja i jep fund jetës duke pirë fotoksinë",kro
"Maliq/  E pazakontë, Shkatërrojnë varrin dhe eshtrat i rivarrosen disa metra më larg",kro
"Përgjaken rrugët, tjetër aksident me vdekje në Durrës, makina përplas biçikletën",kro
"Nis procedimi penal për pronarin kopshtit ku u dhunua 3-vjeçarja",kro
"Rama-qytetarëve: Evitoni lëvizjet e panevojshme, respektoni  qarkullimin rrugor",kro
"Dhunohet drejtori i bankës në Kukës, Policia vë në pranga 41-vjeçarin nga Kosova",kro
"“Ranë në tokë pa frymë”/ Makina përplas motorin në Tiranë, plagosen rëndë dy të rinj",kro
"Zjarri gjigant në pikën e skrapit në Elbasan/ Çako: Ndërhyrja nga ajri e pamundur",kro
"U sulmua nga një qen pitbull pak ditë më parë, ndërron jetë i moshuari në Durrës",kro
"Maliq/ 52-vjeçari i dehur, dhunon bashkëshorten dhe i thyen hundën",kro
"Plagosën me thikë 16-vjeçarin, arrestohen 2 të mitur në Shkodër",kro
"Aksident i frikshëm pranë Kryeministrisë/“Benz”-i humb kontrollin, përplas vajzën (Video)",kro
"Shpërthimi në karburantin në Tiranë/ Arrestohet menaxheri, për çfarë akuzohet (EMRI)",kro
"Gjendet i pajetë në dhomën e hotelit 43- vjeçari shqiptar në Greqi",kro
"Stuhia ‘Ciaran’ bllokon 23  turistët/ Ministria e mbrojtjes mundëson evakuimin",kro
"E shtunë e “zezë”/ Pas vajzës në Vlorë, ndërron jete i riu në Durrës, zbardhen detajet",kro
"TRAGJIKE në Vlorë! E reja hidhet nga pallati, ndërron jetë në vend",kro
"E premtja e zezë/ Dy aksidente me pasojë vdekjen brenda pak minutave në Fier dhe Kukës",kro
"Qëlloi me armë zjarri  banesën e 34-vjeçarit në Manzë, vihet në kërkim autori",kro
"Përmbytje në Durrës/ Rrugët mbulohen nga uji, probleme në qarkullimin e mjeteve",kro
"Posedonte arme dhe municion luftarak pa leje, e pëson keq Vlonjati",kro
"I shpallur në kërkim për mashtrim kompjuterik, vihet në pranga 30-vjeçari",kro
"Aksidenti i rëndë në autostradën Tiranë-Durrës, humb jetën 33-vjeçari",kro
"E rëndë/ 27-vjeçari i jep fund jetës në banesën e tij, gjendet i vetëvarur (DETAJE)",kro
"Aksident i rëndë në Korçë, makina përplas për vdekje një 14-vjeçare",kro
"Shqiptari vret gruan në Itali për motive xhelozie, 31-vjeçarja nënë e 4 fëmijëve (EMRAT)",kro
"Aksident në Rrugën e Kombit, 2 makina përplasen me njëra-tjetrën! Disa të plagosur",kro
"E rëndë/ Shqiptari tenton të mbysë gruan, pendohet dhe thërret ambulancën",kro
"U rrëzua nga vinçi teksa po priste degët e pemëve, humb jetën  35-vjeçari në Durrës",kro
"Ra në kontakt me rrymën elektrike, humb jetën marinari në Durrës",kro
"Çmenduri në Tiranë! 49-vjeçari i hedh benzinë gruas dhe vetes",kro
"Aksident i rëndë/ Autobusi përplaset me një automjet, 5 persona përfundojnë në spital",kro
"Horror në Greqi, ishte duke punuar, makineria i pret kokën 54-vjeçarit shqiptar",kro
"Aksident i shumëfishtë në autostradën Tiranë-Durrës, përmbyset makina, detajet e para",kro
"“Hapi derën dhe u hodh”/ DETAJE, si u vetëvra 55-vjeçarja: Ishte grindur me bashkëshortin",kro
"Makina shpërthen në flakë gjatë ecjes në autostradën Tiranë-Durrës",kro
"Tmerr në tregun e Korçës, i riu plagos shitësen dhe qytetarin që ndërhyri për ta ndihmuar",kro
"E rëndë/ Gjendet i pajetë 69- vjeçari, zbardhen detajet e para",kro
"Panik/ Përfshihet nga flakët autobusi plot me pasagjerë, detajet e para",kro
"Aksident i rëndë në orët e para të mëngjesit, raportohen viktima",kro
"E rëndë, shqiptari tenton t’i ikë policisë, bie nga dritarja dhe përfundon në spital",kro
"Aksident i rëndë/ Makina del nga rruga ka të plagosur, mes tyre të mitura",kro
"Aksident i rëndë/ Makina përplaset me bordurën mbrojtëse të rrugës, ka viktima",kro
"Kamioni humb kontrollin në Lezhë, përplas 5 makina të parkuara",kro
"Ngjarje e rëndë në Mat/ Ndërron jetë 56-vjeçari, zbardhen detajet e para",kro
"I mituri goditet me sende të forta në kokë, zbardhen detajet e para",kro
"Hidhet nga kati i katërt i banesës 22-vjeçari në Tiranë",kro
"Zbardhet skeda e vdekjes së 3-vjeçarit, eksperti mjeko-ligjor: Vdekje e papritur",kro
"E rëndë në Tiranë/ Foshnja 8-muajsh humb jetën në spital",kro
"E rëndë në Kurbin! Qëllohet me breshëri plumbash ndaj banesës së Skënder Likës",kro
"Shpërthim me tritol në lokalin në Tiranë",kro
"Aksident në Tiranë, makina përplas të moshuarën teksa po kalonte rrugën",kro
"E rëndë në Maliq/ Shkon të presë dru, vdes 62-vjeçari, e zuri kali poshtë",kro
"Sherr me grushta në QSUT/ Arrestohen dy persona",kro
"Rrjedhja e gazit në një karburant në Tiranë/ Arrestohen 3 persona",kro
"Kë po kërkojnë? Policia dhe FNSH aksion “blic” në Vlorë",kro
"“Më ka humbur burri”, 22-vjeçarja shkon e alarmuar në Polici",kro
"Alfredi e kishte paralajmëruar vrasjen e Klodianës/ Shkak propozimi i një burri tjetër",kro
"Polici humb kontrollin mbi drejtimin e makinës, mjeti përfundon në kanal",kro
"Vidhnin nëpër vila ora luksoze, stoli e shufra ari, në pranga 5 shqiptarë",kro
"Ambasada Amerikane përgëzon SPAK: Përparim mbresëlënës në reformën në drejtësi",kro
"Keqpërdori fondin për klubin sportiv, arrestohet ish-nënkryetari i Bashkisë (EMRI)",kro
"Vdekja e 17-vjeçarit te lokali në Sarandë, arrestohet pronari një muaj pas ngjarjes",kro
"Arrestohet avokati i Bashkisë Kukës, zbulohet arsyeja e fortë (EMRI)",kro
"Aksident në Librazhd-Qafë Thanë/ Përplasen dy automjete, plagoset një nga shoferët",kro
"Bullizohej nga moshatarët, 14-vjeçari shqiptar në Greqi i jep fund jetës",kro
"Degradon SHERRI për tokën në Korçë, zbardhen detajet e para",kro
"Fier/ Identifikohen autorët e 9 zjarrvënieve, 5 në pranga (EMRAT)",kro
"“Na jep 3500 euro ose të publikuam videot”, arrestohen dy të rinjtë",kro
"Plagoset një person në Vlorë, detajet e para (Emri)",kro
"Qëlloi policin , i ati: Pasi u kthye nga Italia djali shfaqi probleme të shëndetit mendor",kro
"Ekzekutohet një 33-vjeçar në Shkodër, të dhënat e parae",kro
"Aksident i frikshëm në vend, raportohet për disa persona të plagosur",kro
"Zjarri përfshin katin e 10 të një pallati në Durrës",kro
"Pacienti humbi jetën pasi ambulanca u përplas nga kamioni, merret vendimi për dy shoferët",kro
"Operacioni “Tempulli”/ Shkon në 91 numri i të arrestuarve në Tiranë",kro
"Krimi HORROR/ Kjo është 80-vjeçarja që u dhunua për vdekje nga bashkëshorti (EMRI)",kro
"Tronditet vendi në orët e para të mëngjesit, burri vret gruan me sende të forta",kro
"Aksident tragjik në rrugën e Kombit/Dy makina përplasen kokë më kokë, ndërron jete polici",kro
"EMRI/Arrestohet oficeri i policisë, ishte i përfshirë në shpërndarjen e lëndëve narkotike",kro
"Ndërron jetë në QSUT i dënuari me 10 vite burg (EMRI)",kro
"Ç’po ndodh në Tiranë? Mbi 50 persona të ndaluar",kro
"Bie në kontakt me rrymën elektrike, humb jetën 52-vjeçarja në Tiranë",kro
"Aksident tragjik/ Humb jetën 27-vjeçari shqiptar, së shpejti do të bëhej baba (Emri)",kro
"Mori peng disa orë të dashurën 17 vjeçe dhe e dhunoi, arrestohet i riu nga Xhafzotaj",kro
"Po udhëtonte me motor, humb jetën në aksident 29-vjeçari shqiptar në Itali (EMRI)",kro
"Ngjarje e rëndë/ Bie në kontakt me rrymën elektrike, humb jetën i mituri (Detajet)",kro
"Goditet një rrjet shpërndarësish droge në kryeqytet, disa të arrestuar",kro
"Vetëvaret një i dënuar në burgun e Shënkollit, detajet e para",kro
"Aksident në Qaf Buall-Krastë, plagosen 4 minatorë, ishin nisur për në punë",kro
"E rëndë në Tiranë/ I riu rreh bashkëjetuesen dhe përdhunon të miturën 11 vjeçare",kro
"Manastiri i ‘Shën Marenës’ shkrumbohet nga flakët, një nga rojet pëson djegie në fytyrë",kro
"Makina e policit përplaset me çiftin e italianëve në aksin Kardhiq-Delvinë (FOTO)",kro
"Aksident i trefishtë në Tiranë, “Opel” u pret rrugën dhe përplas dy makina",kro
"Kapet greku me mijëra euro të padeklaruara në Kakavijë, policia i sekuestron paratë",kro
"Bie aksidentalisht në gropën e ashensorit të pallatit në Vlorë/ Plagoset 22-vjeçari grek",kro
"Aksident pranë fakultetit të Gjuhëve të Huaja, makina përplas vajzën tek vizat e bardha",kro
"U fut për t’u larë në det, ndërron jetë 42 vjeçari gjerman në Vlorë",kro
"U gjet e pajetë në banesë, kush është 37-vjeçarja që dyshohet se u vra nga e motra (EMRI)",kro
"Gjendet e vrarë një grua në Tiranë, arrestohet e motra: Dyshimet e policisë",kro
"Aksident i rëndë në aksin rrugor Tiranë-Elbasan, ka viktima",kro
"Sherr në Tiranë, dhunohen dy punonjës policie, detajet e para",kro
"Po punonte tokën, 31-vjeçari humb jetën pasi bie në kontakt me rrymën elektrike",kro
"Aksidentohen dy automjete në Kamëz, përfundojnë në spital tre të mitur",kro
"Shkatërrohet karteli ballkanik i drogës/ Sekuestrohen 2.7 ton kokainë dhe mijëra Euro",kro
"Makina e policisë përplas “Porsche”-in e kampiones Majlinda Kelmendi",kro
"Humb jetën 45-vjeçari në Dimal, e zuri poshtë traktori që punonte tokën",kro
"Sherr gjatë dasmës në Bulqizë/ Plagoset rëndë 35-vjeçari, në gjendje kritike për jetën",kro
"Makina përplas motorin në Fushë-Prezë, plagoset një person",kro
"Motori i forcave “Shqiponja” përplaset me makinën e turistit italian, plagoset efektivi",kro
"E rëndë në Sarandë/ Ashensori zë poshtë kamarierin 18-vjeçar, ndërron jetë në vend",kro
"“Game over”, kapen në flagrancë 11 persona, organizonin lotari e konsumonin kokainë",kro
"FOTO/ Çmenduri në Tiranë, “BMW X6” fluturon nga rruga poshtë, në digën e liqenit",kro
"Kukës/ I vodhi para babait, vihet në pranga 34-vjeçari",kro
"Vlorë/ Gjendet i pajetë punonjësi i agjencisë turistike",kro
"Po i ndiqte policia/ Si u përplasën furgonat me klandestinë në Këlcyrë (DETAJET)",kro
"Rrezikuan të mbyteshin/ Shpëtohen 4 pushuesit nga Kosova dhe një austriak në Shëngjin",kro
"E rëndë në Librazhd, 11-vjeçari mbytet teksa po lahej në lumë",kro
"Bllokohen 21 mjete lundruese nga Ksamili në Koman, gjoba deri në 1 mln lekë drejtuesve",kro
"Ra në kontakt me energjinë elektrike në dush, ndërron jetë 32-vjeçarja nga Cërriku",kro
"32-vjeçari bën për spital të moshuarin në Dibër",kro
"FOTO/ Aksident i rëndë tek Rruga e Barrikadave, makina përplas një person me motor",kro
"Aksident i rëndë në aksin Lushnjë-Berat/ Plagoset nëna dhe tre fëmijët e mitur",kro
"Prag tragjedie në Himarë, shpërthen bidoni i benzinës në skaf, plagosen 4 pushues",kro
"E moshuara shkon në spitalin e Vlorës me dëmtime në trup, nuk dihet çfarë ka ndodhur",kro
"Kërcënoi me jetë protestuesin në Tropojë, shoqërohet pronari i fabrikës",kro
"Gjendet i mbytur në rezervuar 60- vjeçari në Pogradec",kro
"I dënuar për vjedhje/ 37-vjeçari ndërron jetë në burgun e Rrogozhinës",kro
"Del EMRI/ Kush është shqiptari që ekzekutua me plumb pas koke në Greqi",kro
"Po e ushqente me gji, foshnja i bie nënës nga duart, përfundon në koma",kro
"Përplaset makina dhe një furgon me turistë në aksin Gjirokastër-Kakavijë, ka viktima",kro
"Si nisi konflikti me pasoja fatale në Maliq?/ 62-vjeçari ishte në spitalin psikiatrik…",kro
"Tenton të kalojë mbi 100 mijë £ të padeklaruara, e pëson keq 30-vjeçari (Detajet)",kro
"Dështon tentativa për ta bindur të dorëzohet/ RENEA ekzekuton 62-vjeçari në Maliq",kro
"Plagoset me armë një person në Shkodër, detajet e para",kro
